    94/499     13.7G   0.05867   0.09831  0.009341    0.1663         9       640    0.2811     0.425    0.3164   0.08619   0.05672   0.07074   0.01171
    95/499     13.7G   0.05923    0.1004  0.009772    0.1694        33       640    0.3077    0.3933    0.3205   0.08709   0.05676   0.07084   0.01147
    96/499     13.7G   0.05919    0.1005  0.009342    0.1691        39       640    0.3002    0.4055     0.318   0.08686   0.05674   0.07072   0.01205
    97/499     13.7G   0.05893   0.09952  0.009466    0.1679        19       640    0.3136    0.4005    0.3213   0.08773   0.05665   0.07059   0.01182
    98/499     13.7G   0.05883    0.1002  0.009355    0.1684        22       640    0.3107    0.4022    0.3178   0.08701   0.05664   0.07105   0.01152
    99/499     13.7G   0.05869   0.09893  0.008997    0.1666         9       640    0.3071    0.4007    0.3183   0.08718   0.05656   0.07083   0.01171
   100/499     13.7G   0.05914    0.1003  0.009412    0.1689        34       640    0.3009    0.4074    0.3166   0.08689   0.05669   0.07107   0.01148
   101/499     13.7G   0.05912   0.09937  0.009492     0.168         9       640    0.2949     0.412    0.3202   0.08764   0.05673   0.07068   0.01155
   102/499     13.7G    0.0592   0.09979  0.009493    0.1685        40       640    0.2987    0.4227    0.3229   0.08875    0.0567   0.07053   0.01167
   103/499     13.7G   0.05918   0.09962  0.009505    0.1683        27       640    0.3022    0.4194    0.3221   0.08814   0.05679   0.07062   0.01148
   104/499     13.7G   0.05917   0.09994  0.009723    0.1688        10       640    0.2951      0.41    0.3209   0.08783   0.05692   0.07053   0.01179
   105/499     13.7G   0.05902    0.1015  0.009367    0.1699        55       640     0.317    0.3918     0.322    0.0883   0.05684   0.07033   0.01152
   106/499     13.7G   0.05897   0.09943  0.009164    0.1676        14       640    0.3265    0.3906    0.3229   0.08855    0.0569   0.07035   0.01138
   107/499     13.7G   0.05895   0.09846  0.009227    0.1666        29       640    0.3218    0.3929    0.3261   0.09031   0.05676   0.07016   0.01164
   108/499     13.7G   0.05903    0.1011  0.009244    0.1694        52       640    0.2962     0.424    0.3205   0.08814   0.05695   0.07033   0.01186
   109/499     13.7G   0.05901   0.09928   0.00937    0.1677        13       640    0.2982    0.4049    0.3178    0.0875   0.05703   0.07021   0.01209
   110/499     13.7G   0.05905    0.1001  0.009441    0.1686        25       640    0.2967    0.4168    0.3178   0.08713   0.05693   0.07032   0.01173
   111/499     13.7G   0.05892   0.09943  0.009471    0.1678        42       640    0.3029    0.4179    0.3216   0.08835   0.05686   0.07028   0.01151
   112/499     13.7G   0.05882    0.0989  0.009248     0.167        31       640     0.301    0.4193    0.3225   0.08854   0.05686   0.07035   0.01165
   113/499     13.7G   0.05895   0.09898  0.009063     0.167         9       640    0.2884    0.4228    0.3213   0.08846   0.05691   0.07019   0.01196
   114/499     13.7G   0.05915   0.09967  0.009431    0.1683        18       640    0.2945    0.4124    0.3211   0.08809   0.05688    0.0702   0.01215
   115/499     13.7G   0.05874    0.1004  0.009259    0.1684        27       640    0.3015    0.4188    0.3265   0.08999    0.0567   0.06997   0.01178
   116/499     13.7G   0.05872   0.09982  0.009186    0.1677        28       640    0.2886    0.4253    0.3244   0.08959    0.0567   0.07013   0.01204
   117/499     13.7G   0.05849    0.0993   0.00903    0.1668        31       640    0.3086    0.4058    0.3274   0.08997   0.05666   0.07017   0.01186
   118/499     13.7G   0.05882    0.1005  0.009347    0.1686        27       640     0.303    0.4106     0.327   0.08994   0.05667   0.07017   0.01196
   119/499     13.7G   0.05873   0.09879  0.009129    0.1666        17       640    0.2917    0.4211    0.3257   0.09014   0.05666   0.07001   0.01205
   120/499     13.7G   0.05894   0.09995  0.009517    0.1684        27       640    0.3007    0.4131    0.3269   0.09054   0.05667   0.06998     0.012
   121/499     13.7G   0.05884   0.09833  0.009277    0.1664        19       640    0.2978    0.4166    0.3243   0.08939   0.05667   0.07006   0.01195
   122/499     13.7G   0.05888   0.09995  0.009485    0.1683        20       640    0.3017    0.4116    0.3249    0.0898   0.05669   0.07002   0.01202
   123/499     13.7G   0.05871    0.1002  0.009312    0.1682        23       640    0.2854    0.4385    0.3242   0.08982   0.05673   0.07011   0.01191
   124/499     13.7G   0.05869   0.09965   0.00934    0.1677        30       640    0.2884    0.4349    0.3255    0.0901   0.05674   0.07011   0.01192
   125/499     13.7G   0.05876   0.09912  0.009464    0.1673        13       640    0.2945    0.4225    0.3266   0.09082   0.05673   0.07005   0.01188
   126/499     13.7G   0.05871    0.0996  0.009167    0.1675        41       640    0.2902    0.4311    0.3262   0.09071    0.0567   0.07008     0.012
   127/499     13.7G   0.05887       0.1  0.009173     0.168        10       640    0.2862    0.4374    0.3273   0.09123   0.05674   0.06995   0.01202
   128/499     13.7G   0.05871    0.0994  0.009272    0.1674        39       640    0.2871    0.4345    0.3257   0.09067   0.05671   0.07006    0.0119
   129/499     13.7G   0.05888   0.09955  0.009227    0.1677        37       640    0.2881    0.4307     0.326   0.09073   0.05674      0.07   0.01198
   130/499     13.7G   0.05859   0.09842  0.009204    0.1662        38       640    0.2854    0.4343    0.3238   0.08993    0.0568   0.07003     0.012
   131/499     13.7G   0.05865       0.1  0.009247    0.1679        44       640    0.2849    0.4316    0.3229   0.08962   0.05685   0.06998   0.01194
   132/499     13.7G   0.05853   0.09773  0.009136    0.1654        21       640    0.2886    0.4308    0.3237   0.09005   0.05684    0.0699    0.0119
   133/499     13.7G   0.05868   0.09888  0.009028    0.1666        24       640    0.2854    0.4362    0.3247   0.09024   0.05683   0.06986   0.01199
   134/499     13.7G   0.05865   0.09969  0.009098    0.1674        40       640    0.2887    0.4307    0.3241   0.09007   0.05681   0.06995   0.01197
   135/499     13.7G   0.05863   0.09956   0.00909    0.1673        20       640    0.2873    0.4356    0.3236   0.09006   0.05682   0.06989   0.01196
